,corp_name,corp_ticker
3854,대신 천연가스 선물 ETN(H),510016
3855,메리츠 CSI 300 ETN,610032
3856,메리츠 S&P 유럽탄소배출권 선물 ETN(H),610030
3857,메리츠 STAR 50 ETN,610033
3858,메리츠 국채10년 ETN,610018
3859,메리츠 국채30년 ETN,610007
3860,메리츠 대표 농산물 선물 ETN(H),610034
3861,메리츠 레버리지 구리 선물 ETN(H),610028
3862,메리츠 레버리지 국채10년 ETN,610019
3863,메리츠 레버리지 국채30년 ETN,610008
3864,메리츠 레버리지 금 선물 ETN(H),610012
3865,메리츠 레버리지 대표 농산물 선물 ETN(H),610035
3866,메리츠 레버리지 미국채10년 ETN(H),610023
3867,메리츠 레버리지 은 선물 ETN(H),610016
3868,메리츠 레버리지 인플레이션 국채 ETN,610002
3869,메리츠 미국레버리지 인플레이션국채ETN(H),610004
3870,메리츠 미국 인플레이션 국채 ETN(H),610003
3871,메리츠 미국채10년 ETN(H),610022
3872,메리츠 인버스 2X 구리 선물 ETN(H),610029
3873,메리츠 인버스 2X 국채10년 ETN,610021
3874,메리츠 인버스 2X 국채30년 ETN,610010
3875,메리츠 인버스 2X 금 선물 ETN(H),610013
3876,메리츠 인버스 2X 대표 농산물 선물 ETN(H),610036
3877,메리츠 인버스 2X 미국채10년 ETN(H),610025
3878,메리츠 인버스 2X 은 선물 ETN(H),610017
3879,메리츠 인버스 국채10년 ETN,610020
3880,메리츠 인버스 국채30년 ETN,610009
3881,메리츠 인버스 미국채10년 ETN(H),610024
3882,메리츠 인플레이션 국채 ETN,610001
3883,미래에셋 S&P 유럽탄소배출권 선물 ETN,520043
3884,미래에셋 레버리지 옥수수 선물 ETN,520046
3885,미래에셋 인버스 2X 옥수수 선물 ETN,520047
3886,미래에셋 인버스 코스닥150 선물 ETN,520040
3887,미래에셋 인버스 코스피200 선물 ETN,520038
3888,미래에셋 코스닥150 선물 ETN,520039
3889,미래에셋 코스피200 선물 ETN,520037
3890,삼성 구리 선물 ETN(H),530095
3891,삼성 금 선물 ETN(H),530083
3892,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,530088
3893,삼성 은 선물 ETN(H),530089
3894,삼성 인버스 구리 선물 ETN(H),530096
3895,삼성 인버스 금 선물 ETN(H),530084
3896,삼성 인버스 은 선물 ETN(H),530090
3897,삼성 인버스 코스닥 150 선물 ETN,530094
3898,삼성 인버스 코스피 200 선물 ETN,530092
3899,신한 인버스 코스닥 150 선물 ETN,500063
3900,신한 인버스 코스피 200 선물 ETN,500061
3901,하나 레버리지 옥수수 선물 ETN(H),700011
3902,하나 레버리지 콩 선물 ETN(H),700013
3903,하나 인버스 2X 옥수수 선물 ETN(H),700012
3904,하나 인버스 2X 콩 선물 ETN(H),700014
3905,한투 S&P 유럽탄소배출권 선물 ETN(H),570074
3906,한투 구리 선물 ETN,570071
3907,한투 금 선물 ETN,570055
3908,한투 레버리지 구리 선물 ETN,570072
3909,한투 레버리지 금 선물 ETN,570059
3910,한투 레버리지 베트남 VN30 선물 ETN(H),570065
3911,한투 레버리지 유로스탁스50 ETN(H) B,570054
3912,한투 레버리지 은 선물 ETN,570061
3913,한투 베트남 VN30 선물 ETN(H),570063
3914,한투 은 선물 ETN,570057
3915,한투 인버스 2X 구리 선물 ETN,570073
3916,한투 인버스 2X 금 선물 ETN,570060
3917,한투 인버스 2X 베트남 VN30 선물 ETN(H),570066
3918,한투 인버스 2X 은 선물 ETN,570062
3919,한투 인버스 금 선물 ETN,570056
3920,한투 인버스 베트남 VN30 선물 ETN(H),570064
3921,한투 인버스 은 선물 ETN,570058
3922,한투 인버스 플래티넘 선물 ETN,570053
3923,한투 플래티넘 선물 ETN,570052
3924,KB S&P 레버리지 WTI원유 선물 ETN(H),580036
3925,KB S&P 유럽탄소배출권 선물 ETN(H),580035
3926,KB S&P 인버스 2X WTI원유 선물 ETN,580037
3927,KB 레버리지 FANG 플러스 ETN(H),580034
3928,KB 레버리지 KOSDAQ 150 선물 ETN,580043
3929,KB 레버리지 KOSPI 200 선물 ETN,580039
3930,KB 레버리지 항셍테크 선물 ETN(H) B,580047
3931,KB 블룸버그 인버스2X 천연가스선물 ETN(H),580046
3932,KB 인버스 2X KOSDAQ 150 선물 ETN,580044
3933,KB 인버스 2X KOSPI 200 선물 ETN,580040
3934,N2 S&P500 버퍼10% 12월 ETN(H),550079
3935,N2 S&P500 버퍼10% 3월 ETN(H),550077
3936,N2 S&P500 버퍼10% 6월 ETN(H),550078
3937,N2 US 500 ETN(H),550080
3938,N2 US 500 월간레버리지 ETN(H),550076
3939,N2 iSelect-WG 그린에너지 ESG ETN,550073
3940,N2 블룸버그 2X WTI원유선물 ETN,550071
3941,N2 블룸버그 2X 천연가스 선물 ETN(H),550074
3942,N2 블룸버그 -2X WTI원유선물 ETN,550072
3943,대신 S&P 인버스 2X 천연가스 선물 ETN,510029
3944,대신 레버리지 코스닥 150 선물 ETN,510026
3945,대신 인버스 2X 코스닥 150 선물 ETN,510027
3946,메리츠 3X 레버리지 국채10년 ETN,610059
3947,메리츠 3X 레버리지 국채30년 ETN,610061
3948,메리츠 3X 레버리지 국채3년 ETN,610055
3949,메리츠 3X 레버리지 국채5년 ETN,610057
3950,메리츠 국채3년 ETN,610045
3951,메리츠 국채5년 ETN,610049
3952,메리츠 레버리지 국채3년 ETN,610046
3953,메리츠 레버리지 국채5년 ETN,610050
3954,메리츠 레버리지 미국채30년 ETN(H),610038
3955,메리츠 미국채30년 ETN(H),610037
3956,메리츠 블룸버그 레버리지 WTI선물 ETN(H),610041
3957,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),610042
3958,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),610054
3959,메리츠 인버스 2X 국채3년 ETN,610048
3960,메리츠 인버스 2X 국채5년 ETN,610052
3961,메리츠 인버스 2X 미국채30년 ETN(H),610040
3962,메리츠 인버스 3X 국채10년 ETN,610060
3963,메리츠 인버스 3X 국채30년 ETN,610062
3964,메리츠 인버스 3X 국채3년 ETN,610056
3965,메리츠 인버스 3X 국채5년 ETN,610058
3966,메리츠 인버스 국채3년 ETN,610047
3967,메리츠 인버스 국채5년 ETN,610051
3968,메리츠 인버스 미국채30년 ETN(H),610039
3969,메리츠 인버스 천연가스 선물 ETN(H),610044
3970,메리츠 천연가스 선물 ETN(H),610043
3971,미래에셋 레버리지 코스닥150 선물 ETN,520056
3972,미래에셋 레버리지 코스피200 선물 ETN,520054
3973,미래에셋 인도네시아 Top5 ETN,520061
3974,미래에셋 인도네시아 금속&에너지 Top5 ETN,520062
3975,미래에셋 인버스 2X 원유선물혼합 ETN(H),520050
3976,미래에셋 인버스 2X 코스닥150 선물 ETN,520057
3977,미래에셋 인버스 2X 코스피200 선물 ETN,520055
3978,미래에셋 인버스 천연가스 선물 ETN(H),520053
3979,미래에셋 천연가스 선물 ETN(H),520052
3980,삼성 레버리지 코스닥150 선물 ETN,530106
3981,삼성 레버리지 코스피200 선물 ETN,530104
3982,삼성 블룸버그 WTI원유 선물 ETN,530098
3983,삼성 블룸버그 레버리지 WTI원유 선물 ETN,530099
3984,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,530100
3985,삼성 인버스 2X 천연가스 선물 ETN C,530102
3986,삼성 인버스 2X 코스닥150 선물 ETN,530107
3987,삼성 인버스 2X 코스피200 선물 ETN,530105
3988,신한 레버리지 10년 국채선물 ETN,500067
3989,신한 레버리지 코스닥 150 선물 ETN,500071
3990,신한 레버리지 코스피 200 선물 ETN,500069
3991,신한 블룸버그 레버리지 WTI원유 선물 ETN,500065
3992,신한 블룸버그 인버스 2X WTI원유 선물 ETN,500066
3993,신한 인버스 2X 10년 국채선물 ETN,500068
3994,신한 인버스 2X 코스닥 150 선물 ETN,500072
3995,신한 인버스 2X 코스피 200 선물 ETN,500070
3996,키움 INDXX 미국테크탑10 ETN,760005
3997,키움 미국달러선물 ETN,760001
3998,키움 인버스 미국달러선물 ETN,760004
3999,하나 S&P 레버리지 WTI원유 선물 ETN,700015
4000,하나 S&P 인버스 2X WTI원유 선물 ETN,700016
4001,하나 Solactive US Tech Top 10 ETN(H),700022
4002,하나 Solactive 2X US Tech Top 10 ETN(H),700023
4003,하나 레버리지 코스닥150 선물 ETN,700017
4004,하나 블룸버그 -2X 천연가스 선물 ETN(H),700020
4005,하나 인버스 2X 코스닥150 선물 ETN,700018
4006,한투 레버리지 코스닥150선물 ETN,570081
4007,한투 레버리지 플래티넘 선물 ETN,570069
4008,한투 블룸버그 WTI원유 선물 ETN,570077
4009,한투 블룸버그 레버리지 WTI원유 선물 ETN,570078
4010,한투 블룸버그 인도네시아 대표원자재 ETN,570085
4011,한투 블룸버그 인버스 2X WTI원유 선물 ETN,570079
4012,한투 블룸버그 인버스 2X 천연가스선물 ETN,570084
4013,한투 인버스 2X 코스닥150선물 ETN,570082
4014,한투 인버스 2X 플래티넘 선물 ETN,570070
4015,KB CSI 300 ETN,580048
4016,KB CSI 500 ETN,580049
4017,KB STAR 50 ETN,580050
4018,KB 레버리지 밀 선물 ETN,580051
4019,KB 레버리지 콩 선물 ETN,580053
4020,KB 블룸버그 레버리지 천연가스 선물 ETN,580055
4021,KB 인버스 2X 밀 선물 ETN,580052
4022,KB 인버스 2X 콩 선물 ETN,580054
4023,KB 일본 로보틱스 TOP 10 ETN,580056
4024,KB 일본 컨슈머 TOP 10 ETN,580057
4025,N2 KIS CD금리투자 ETN,550082
4026,N2 S&P500 VIX ST 선물 ETN D,550081
4027,N2 iSelect 배터리 재활용 Top10 ETN,550083
4028,N2 미국달러 SOFR금리 플러스 ETN,550086
4029,N2 코스닥 150 TR ETN,550085
4030,N2 코스피 200 TR ETN,550084
4031,대신 3X 레버리지 국채10년 ETN,510035
4032,대신 3X 레버리지 국채30년 ETN,510039
4033,대신 S&P 2X 천연가스 선물 ETN B,510037
4034,대신 국채10년 ETN,510033
4035,대신 인버스 2X 철광석 선물 ETN(H),510038
4036,대신 인버스 3X 국채10년 ETN,510036
4037,대신 인버스 3X 국채30년 ETN,510040
4038,대신 인버스 국채10년 ETN,510034
4039,메리츠 KAP 레버리지 일본 엔화 ETN,610069
4040,메리츠 KAP 레버리지 중국 위안화 ETN,610072
4041,메리츠 KAP 인버스 2X 일본 엔화 ETN,610070
4042,메리츠 KAP 인버스 2X 중국 위안화 ETN,610073
4043,메리츠 KAP 일본 엔화 ETN,610068
4044,메리츠 KAP 중국 위안화 ETN,610071
4045,메리츠 KAP 통안채 3개월 ETN,610066
4046,메리츠 KAP 통안채 6개월 ETN,610064
4047,메리츠 KIS CD금리투자 ETN,610063
4048,메리츠 KIS 통안채 1년 ETN,610065
4049,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,610067
4050,미래에셋 0.5X 코스닥150 선물 ETN,520071
4051,미래에셋 0.5X 코스피200 선물 ETN,520070
4052,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,520066
4053,미래에셋 2X 미국채울트라30년 선물 ETN,520064
4054,미래에셋 2X 홍콩H 선물 ETN,520068
4055,미래에셋 -0.5X S&P500 VIX ST선물 ETN(H),520063
4056,미래에셋 -2X 미국채울트라30년 선물 ETN,520065
4057,미래에셋 -2X 홍콩H 선물 ETN(H),520069
4058,미래에셋 홍콩H 선물 ETN(H),520067
4059,삼성 S&P500 VIX ST 선물 ETN,530109
4060,삼성 S&P500 ETN,530112
4061,삼성 레버리지 S&P500 선물 ETN,530113
4062,삼성 레버리지 나스닥 100 ETN,530115
4063,삼성 레버리지 천연가스 선물 ETN C,530111
4064,삼성 인버스 0.5X S&P500 VIX ST선물 ETN,530110
4065,삼성 인버스 2X S&P500 선물 ETN,530114
4066,삼성 인버스 2X 나스닥 100 ETN,530116
4067,삼성 코스닥 150 TR ETN,530118
4068,삼성 코스피 200 TR ETN,530117
4069,신한 KOFR금리 ETN,500083
4070,신한 S&P 레버리지 유로 선물 ETN(H),500080
4071,신한 S&P 유로 선물 ETN(H),500078
4072,신한 S&P 인버스 2X 유로 선물 ETN(H),500081
4073,신한 S&P 인버스 유로 선물 ETN(H),500079
4074,신한 S&P500 VIX ST 선물 ETN D,500076
4075,신한 미국달러 SOFR금리 플러스 ETN,500084
4076,신한 블룸버그 2X 천연가스 선물 ETN,500082
4077,신한 인버스0.5X S&P500 VIX ST선물 ETN,500077
4078,신한 코스닥 150 TR ETN,500086
4079,신한 코스피 200 TR ETN,500085
4080,키움 KPOP ETN,760006
4081,키움 코스닥 150 TR ETN,760008
4082,키움 코스피 200 TR ETN,760007
4083,하나 블룸버그 2X 천연가스 선물 ETN(H) B,700025
4084,하나 -0.5X S&P500 VIX ST 선물 ETN(H),700024
4085,한투 KIS CD금리투자 ETN,570090
4086,한투 S&P 레버리지 엔달러 선물 ETN(H),570098
4087,한투 S&P 엔달러 선물 ETN(H),570097
4088,한투 S&P 인버스 2X 엔달러 선물 ETN(H),570099
4089,한투 S&P500 VIX ST 선물 ETN(H),570088
4090,한투 레버리지 일본 엔선물 ETN C,570095
4091,한투 레버리지 천연가스 선물 ETN B,570093
4092,한투 인버스 0.5X S&P500 VIX ST 선물 ETN,570089
4093,한투 인버스 2X 유로스탁스50 ETN(H) B,570092
4094,한투 인버스 2X 일본 엔선물 ETN,570096
4095,한투 인버스 유로스탁스50 ETN(H) C,570091
4096,한투 일본 엔선물 ETN C,570094
